id,item_views
91684,3.30305197136113
179046,4.862006432479301
250244,2.5365071824121466
159500,3.1900512299839185
281395,1.8965318612957593
335343,1.8786834590344066
77622,1.5538237579602188
395381,1.0688073964464033
318167,4.5322730292126865
139084,1.8256135125564177
387120,4.05181534625743
102273,3.2182217896538
2552,0.9000303830391626
120247,2.684868148508155
195647,2.309732862334351
109336,3.568925209082192
123402,0.47929767266666146
25689,3.0231570475986143
395563,2.879200823305074
91630,2.6438895723123275
413923,4.476119797805067
391102,2.8208829622515257
239845,3.1517269792532905
270034,1.0352190983402254
140004,4.052835709321687
330060,4.318605990851944
85230,1.4900963381857841
50451,0.8210062738245877
325285,3.819220907496636
350339,3.3262636240781833
373737,4.358293717228898
372414,2.1435903622887236
397041,4.213806875489787
135694,3.1977744671634434
370952,3.9777209573581085
299177,3.7475085028977464
119586,2.4537268982872624
328299,3.595557055471911
139302,1.8238333164595417
76361,4.2602707989644575
234369,1.086827971549973
392344,1.188865194480409
339373,3.7866691226665017
359167,4.505339788402203
15436,2.4181109864162735
167023,2.3761444425093456
98873,4.250059301018462
271345,3.9785742531102057
6600,2.8961219362644024
160261,0.3338885398509922
402832,2.5506013407723946
286615,1.7011863987966303
364250,4.8572850948359365
313135,2.208670875678858
3827,4.6040691446323
49197,2.7457610459269555
121216,3.5003837855221964
93187,0.7682421733468031
351497,2.152687914857502
130309,2.6230136370553763
241277,1.3210763740017617
40356,1.0080307131839161
88557,3.2707151475973055
64860,0.6051689914717873
235953,1.787644456170877
141492,0.4604637499212971
301808,4.396666689106467
12741,4.977388317112203
361335,2.89192994607904
327193,1.225889752493206
332147,4.706426199106273
130021,3.582470013270189
169513,4.91007562861258
248416,1.9898458406417308
132586,1.385319445472385
338006,4.03842349189907
129412,3.4814139487423637
247892,0.7075292092724061
116772,2.5775480573156284
256016,3.3456304895794338
225031,1.3461414964465384
165530,2.6056238825029316
180343,0.11186750649559762
179713,1.2992447271720375
197957,3.3409622565329884
50034,0.11095874955301455
60998,4.127347384603471
243358,2.0061675455130903
306923,3.674983933049706
221109,1.822924022484043
233471,1.9547581299194432
206564,2.417414400595904
136281,0.5051063147945967
331412,1.3392017108070842
86617,3.6546158253680314
379702,0.2833400313722362
364360,4.9788320657170955
198622,0.463833346944984
308594,1.1236898590128297
209873,3.162433903070074
382717,2.587139238673077
29786,4.362244005666108
313253,3.1039108299482274
392166,2.149745840032235
140370,2.9637096848752815
268233,4.078596925711188
389414,4.297345851327336
142492,2.6090588312037175
404198,3.62761145386743
305929,4.180614511321541
36061,4.382170467884523
79529,1.2879150690716106
352474,3.1241505617903176
247790,2.043325225700199
253930,1.251010108099987
422792,2.684255270404861
143192,2.5253421524045194
274254,4.908932508471823
93541,0.18693950251594982
159220,4.54766417522846
182888,3.35282767113874
394533,2.8319481019692034
385172,2.7764652534149463
51926,0.30702094080060305
247532,4.508294523256252
128425,2.765701726943331
152518,0.28131536392036915
113154,3.005476009206716
348024,0.19009011700360567
173641,4.5326277399519626
146775,0.38310835051930336
288883,3.6816068164107474
173126,2.0580156660982047
345565,0.26562422271065755
417366,0.05709929585091034
352446,2.827859866956456
273038,1.9155360620434396
364943,3.2526510031064735
220599,4.259029969558688
315103,2.1346436583447836
312334,0.6983871221200827
151341,0.6061837017479554
354484,4.6116793782315835
382914,4.444184005096091
312479,4.603322461716619
77603,3.8543291313939463
67421,0.17378125188788895
165015,0.8095966019794659
138590,2.572235656493567
366328,0.933105511642992
69997,2.4652546967803017
310843,3.136652832595273
41245,4.875829767654533
114329,4.109227953738172
23163,3.6838304372058635
279946,1.2840640302746897
278346,0.9494912317881044
408282,4.3558567721262555
137995,3.8770963774736438
5775,1.0634419530905541
54398,0.02112688037262167
271662,2.5091892906716904
110738,0.9642086100048974
404700,2.679998743074294
166369,0.46063399249830383
150136,2.7847829442668277
381755,3.451336479431044
28169,2.229821190716213
420281,3.7950704149190155
419592,1.0541656111010584
245975,0.06820999398471195
391543,1.6961119346239135
284051,4.305970979771707
299323,4.287959906695337
199056,4.2221433859394875
330379,4.003401064330168
357418,0.6032768297397362
63238,1.5231639211680466
106367,2.597462014038472
195815,2.006468105468568
158352,3.0543630590734914
94612,1.4030131912179096
1688,2.9814764828280858
197616,4.411731209674322
300872,4.590022553086241
243514,0.13896743149498403
192658,2.084147340104623
40389,3.1423170551656803
97867,4.732588993156893
60184,2.989335649071
346068,0.7661463020773024
666,2.3923052361795802
102732,1.283702971111635
350075,4.016411644613419
215437,1.6382809610908304
187625,1.0746767440922822
105252,4.9599123205590026
118090,2.047122442374228
160959,2.740454083111036
395445,4.044531001226749
157929,2.5319237931486978
95386,2.434245589026911
397654,3.5705562272171285
191963,3.1390750591606027
171970,4.172225545299017
181201,2.9190791560029536
14961,4.488361416139418
232462,1.120690305698565
9632,0.6727691217882398
383369,4.988918581311137
69269,4.412040896028764
191405,2.9590838622563225
232689,3.621055048281236
262552,0.054908400773891475
272292,1.5616501445534352
268251,3.683227998272742
26623,1.6674760943441802
245799,2.141634493296401
416927,0.4599172615359387
91673,4.356165694496019
306208,3.2744755908318517
335970,0.5434282010833658
348359,1.1701783751912953
226435,0.16776446765451591
145011,3.0885656684796503
255893,0.19383340432609697
356115,2.626947286074172
253906,2.1614937246527473
125578,1.4372098555398594
46920,1.4790733382948107
400693,0.8766428189074399
86026,1.9163498881068453
311126,1.7110684747752418
47185,2.1854698677361473
318636,0.34567300427292114
43955,3.0801906778449393
252838,4.097776200042725
175551,0.3880337742319828
328042,1.9677619074634234
122169,1.2975164571000364
62670,1.0461658040950779
288114,3.618593991923873
382941,2.091191752744786
156135,3.9285052363070747
88235,4.014266694846407
247608,4.6431960700680825
182660,1.7586369894277687
312961,0.7967353493986223
226374,3.5415334384072135
306924,0.12153134548649358
252269,3.757392535515157
119462,4.408824150283953
384295,0.6687028132385664
97041,2.9706360042028734
143570,1.3319209269902337
412823,3.723187026541079
415226,2.9038672520449706
190519,2.533881289222796
71734,1.812318051090465
331690,3.6523358631141987
185091,3.2396233333777964
86927,4.099866494811591
7567,1.380986281805997
55387,4.792759460378351
28094,3.6038772047455776
297551,4.330560916016159
342427,1.0735431178481747
87541,2.650448116340095
89985,2.45377162496907
296386,1.936961484508331
69855,3.107511139784058
214503,2.5047149914627815
203151,0.2104717115449095
236568,2.9038593928809897
313658,4.808853553361464
394347,3.936413211677306
174497,3.504202930661009
15305,4.912480078950764
415008,3.050862478810042
393912,2.8418897280451105
228042,3.831644594469737
9570,3.507685226548692
373862,3.7986394950445863
336090,3.8564722050275058
185361,0.9828029864561899
108544,3.574081131162555
44185,2.985071249486065
15471,1.4351051188530635
99974,3.591140011409548
1268,2.8213486361558386
277145,1.1783490331291668
385700,2.586280291655873
69756,4.744844740891892
268436,3.2622881545361255
161800,4.616911491512326
307675,0.06934069087868311
38572,4.065230478995379
167443,2.988976887520235
237775,0.8329025094296127
390853,0.9027569846102157
244795,1.7598558709136918
313788,1.9242732455182994
293697,1.107623606006884
338855,3.806354864280525
194382,2.217674856988632
132914,4.419246897133599
387997,0.5125556331145897
292414,0.28016839867116006
196251,0.3650031890165506
403012,3.305365072796633
112154,4.391837183548644
417156,1.8446584456438204
180644,3.857234308875486
215929,2.325772659072202
145457,1.2727397650638317
352602,3.5971714129368504
346708,4.020203680164419
225083,3.2665061968713385
313052,2.151230520349193
150151,2.317855975229224
423272,3.6797672814627527
240999,4.239331146531912
288855,1.0774462398690936
166449,4.2962192083764785
251087,2.5609004376856563
203634,4.869147306546877
108194,1.2159992233795447
213266,0.5349948322595455
334140,2.725394964467187
280460,1.776694974857278
336908,3.5388079275566637
385003,3.9620366099175683
56200,2.91804022260913
117930,1.751114536852529
339683,4.0474180746724615
345918,0.18672550196411175
39011,0.5483038554526415
327792,2.152341775381492
367113,4.199900932541364
253169,4.209464089395475
19720,3.4306996453669587
285947,4.910631824732654
211317,0.5971234697695288
239462,1.175780108670792
100758,0.7266112453703283
118436,2.6212815431637915
252025,0.24069086573307918
45309,1.96785590530639
373543,3.5951448578442537
31058,4.51364067152146
75977,1.995752928463076
392348,4.607038251584899
70010,3.808890559199324
381141,0.265306157244401
323369,4.578436535497495
4714,1.5689250953640594
416414,4.955845491816419
158367,1.4580672672308148
316179,2.9743813729602047
341390,3.084380813201309
342856,1.3835714022224561
141306,2.820584527947095
219451,0.8370498023573747
324438,3.5893646003265767
225992,1.364293294433538
265506,3.256889971508008
323272,1.4906737623097195
406940,0.20655608290443161
96176,4.460233583984665
379024,0.491337584736124
8114,4.982445503358747
388686,2.9342448045898175
4667,4.763068336826335
68669,2.7356692188949316
56203,1.8206079676608873
239187,4.691813387850712
192216,0.6131194395829082
363821,4.731777272098181
172516,2.035563455448978
397731,2.54415907937118
23000,4.771133771074473
330664,4.240097454669255
144582,4.423317546694217
41916,1.731768866702183
80197,4.662001125202551
197962,4.255673143756659
303232,1.0653339385082612
144278,3.121634774846785
344511,3.093448655045009
188635,3.877239117930746
123177,3.946592934391058
121009,2.683507347081515
322808,4.104970792253841
393625,2.9994330040671295
24453,4.039495071265362
203068,2.3460698900438173
168058,0.04823427596731211
225662,4.5708184800348235
82507,4.471156628861048
368899,2.3440603868603818
131456,0.5923192658930287
405388,4.937715418883171
357951,3.775380549730647
261688,4.215074307275585
735,1.794872064448656
249105,1.4022910939097328
251949,1.1725065694999837
384562,0.16009744286079153
331491,4.450986906708907
312389,4.37373343072824
381289,0.11516489933639906
151962,0.8752380599817594
330068,3.7679086605818295
133445,1.017308078037732
111178,4.1973131117959195
292427,0.8235547537014165
401006,2.1110358980479003
226982,4.890775271661973
24231,1.5938673615822851
386540,4.196219012779945
221558,1.8691219479419212
208490,4.635854954939779
23394,0.29948416875476724
363553,0.8227071688934823
365565,2.551256462512544
392823,0.588796958278735
239565,4.152459218636833
50143,0.45456316784680817
306386,4.285076599066419
149576,2.064388457242399
53449,0.7761061342151754
403992,0.24275599941894876
348866,2.9609197703261
157962,0.08749481838473572
218052,1.5983116912911992
351314,0.45482694454986483
129291,3.876318013906343
29625,4.541966422349136
103755,3.118131813166423
94036,3.5876024647673748
53960,3.4483508582790225
406042,1.1501464880212386
376925,4.01480293219608
408607,4.590914738268201
199136,2.868469311442985
392644,3.353586536201123
76390,4.079993283998093
20538,3.1353465173520734
314840,0.8108636415404169
342612,3.002626920644385
390353,1.7812791431415915
374302,0.36007904086874265
108218,0.13011940478731832
295083,1.046379272768102
328738,1.1881147011621924
278580,1.6526967263054393
191037,3.7421099852679833
210453,3.0637009069684282
296122,4.360594939641271
165299,3.7609757340974777
366396,4.250065249319418
420249,3.4123788480566732
141327,4.334754814186981
396785,0.0034658889540456483
37253,4.68423271362934
72166,1.7931122244582298
42158,2.1738696481959545
230356,1.4663953337051927
378699,2.920825241503979
59317,4.287051300531825
97967,4.281053781672134
353997,4.754524452641472
241569,3.96440919937886
11871,1.0249880746761386
203930,2.2872587923496406
93086,1.9894398106410232
216408,3.7180117275656954
355199,1.3696326047938028
16758,3.0845837002198118
390007,4.983161491027937
27460,1.4594039144648425
133079,0.6767180732851052
86600,4.662678626942515
353890,3.8110549566979763
131857,4.194630016710145
305148,1.6733224325493756
189799,4.06730301052462
227517,1.635940893673531
398597,4.12086491692845
8580,0.44407447939435407
11004,1.6179717342048998
396900,1.8112371925875903
262090,3.015787728647888
177988,4.175118990733451
356458,0.7998425999517489
227703,1.8700906294843944
401577,3.1202329013864483
108187,4.6294269667576735
171169,3.2300963801005986
74762,2.545339933789889
56488,2.1090824519730567
55039,2.6273708325731278
250142,1.4834150883111397
96761,0.6888822834208458
203872,0.1229105031390948
49382,1.106047594234354
123552,3.71278804246777
117880,1.0223916184260506
19034,2.612432594525016
149641,3.5925540687438535
263089,0.4495995542508602
255436,0.9375978181911038
180879,4.001166753540931
104357,4.133510798758346
78041,1.9829526550924288
373100,4.035099780948976
289877,0.6652397840099061
195517,2.4106192938428976
362012,3.908575897408286
377688,3.0383980936560615
335643,0.8122113478715925
79210,0.6503197584390852
164767,4.725133550952032
27283,3.9326339685440055
150150,2.4261197118851685
201436,3.0880390042185457
83894,0.4112639313712946
12555,0.21179139765255817
86,0.0849971360727364
2156,1.4261305399687045
78979,4.463062855233689
27449,0.6386158570006323
287794,3.154647161787871
93468,2.617260794229574
387538,4.131704558380044
105685,2.7777952871958336
14595,0.33670047951945725
147059,3.3059264525208576
230386,1.3888543376788105
48851,3.4067586650713695
261428,1.3182888374925246
74281,3.9237040956177474
175832,1.2215311152874353
223722,4.050906086449808
226317,2.318541256446994
57858,4.467527894873411
407323,1.9535004263509304
292476,4.078957077673008
145806,4.795338976147046
410588,4.099952156658055
288409,2.503075692738915
29457,4.069540248434592
184882,3.2970808867023655
270212,2.618184873211024
48746,2.909335561646358
365620,1.7652017205216564
96442,0.006005828349741615
247740,1.2047104010276417
23722,0.5143697266574754
412103,2.282648311725148
13743,4.966306575253197
373411,1.720947839834774
80508,0.8542082421110841
12076,3.3355409003245358
288025,4.827071449263921
405364,4.4577879625702845
141456,0.13177897878338507
418955,0.7046484042466755
349978,1.7889587402396634
134162,4.36041947583372
157467,0.7181265631970923
63591,1.6980266804593596
49008,4.233763657116084
356541,1.4190423491925075
263921,3.2299685135449394
343813,0.9092176831278059
371218,2.971010900377256
19103,1.7904526745279776
384857,1.8186200482239356
298804,0.014473882771703361
282765,2.6629008752198464
273646,1.0978556008651434
118921,1.0693111688554842
149241,0.8515454767856728
354301,1.3668229942617927
419923,0.3185546707096981
275536,1.9010305921067272
129588,2.0999792303571203
396019,3.1966354088053706
236619,2.973108144062892
251086,4.207115193573328
267524,3.6589647592106833
56738,1.465006769703605
395714,1.8532927345348198
370653,0.13198377083550317
126200,1.5804451454772583
392168,4.148069117064296
48119,2.68087870461017
241245,1.7595756307708816
236484,2.4187686315165484
184668,0.041475893167347566
109646,1.4493496518761724
309718,0.5428619912380994
261406,0.6021392173980916
304259,1.8901050948568832
287924,0.5223910498139167
28983,1.4619191286944129
281423,2.615283917536307
283733,2.221231947392578
420234,4.549223109589462
318411,0.4917556780052079
323142,4.3683095179046205
391132,4.806909514806447
292393,1.3288463797060728
357016,3.628166650132521
264137,1.62041098913188
268766,4.846226832687454
381970,0.6240308935061373
346467,3.246571367368394
142825,3.8188315173810934
10271,0.8681404601131049
238540,4.134479196515622
277036,2.164311968206753
265679,1.6455141240240723
393999,2.942824173509866
10581,0.800101500025367
91517,0.7181480666329954
418815,0.1568532519387411
10844,4.404792942878474
136081,0.8373537056825586
157262,2.6237715572929354
420346,3.5598206224305358
391805,3.208639099800057
404752,2.1096711762726117
215836,3.82547141474042
204774,0.838234962066024
247003,2.4050980482224764
376674,0.7810919219970414
387119,1.200816553349155
44541,4.133316844044225
108824,3.7833911224299834
67087,0.7106938692767556
217169,1.9255102634633188
125641,2.3559820757860073
276374,1.4752772408491572
259983,0.6500780934830408
84144,2.7386547698879498
419045,1.1375980733571145
418220,4.569392368922562
270235,3.364023145934669
9164,2.2669371375427243
240135,4.859562309975141
276444,1.295026434721969
15024,0.392775154112604
324887,1.7532821060305777
129513,2.0229326203987883
353112,2.9939907948813382
114364,4.801702248807786
234884,2.547069562710385
36737,2.0031304817335864
236005,1.4930718120453284
125311,2.289250475652252
170592,2.404617096322447
356140,3.8364342202607533
330604,3.8626704709089505
54618,4.203952980165466
249537,0.6534817100659096
381601,2.723033629544709
32068,3.058558305620071
99939,1.7749181847057527
419110,4.796481982748917
103937,4.518267550190166
121680,3.9956438780497905
246227,3.4989779937089533
26361,1.3483071139100378
198965,0.10096566327782885
290787,2.4031782727156537
176181,0.2719210086984436
327063,4.326114915431235
15734,2.0608725694918943
109746,4.199486600535692
271975,4.624311632489063
419543,1.529404525671127
377509,1.577480475428426
415095,3.3593977686367404
136647,0.4822088577502409
190376,3.8478733388662674
93592,1.92677381550436
329104,1.7476555780644025
322537,0.7608562932442092
400729,2.72710415881315
381757,0.9298722405199794
288183,2.908170259702435
59120,0.39328289314902454
57334,1.7700817854356137
260083,3.4789486262192293
171418,3.190304264446133
177872,3.5896371914465295
308109,0.7928825210025514
103355,4.097988194046173
376851,3.0880847126895166
57868,3.003476970177758
78787,1.5848541571964385
110691,2.2269525433374433
132932,2.9502618274723993
336031,2.1633090607540737
232564,3.4447546562599984
236802,3.3960679788314656
274924,3.671534100773285
213544,4.660326584826193
343694,2.4829635448761893
108943,4.403890344621514
242315,3.8818661846644504
180587,0.6642785719258881
58747,3.839614944788176
139385,2.0262190845074137
170755,2.2867480604493244
257898,3.8456747655861943
208277,0.2702395342582342
336992,2.3004742557196955
290650,0.9025772318920955
317719,1.3693743206189875
400686,1.540871705111213
224924,2.967858910337973
422063,1.9617340642675578
6036,3.915595943508119
416929,2.9798197832025686
153473,2.3251772991572954
370555,1.9317742573962877
420963,4.6907627012322735
249152,3.477224633925453
117830,2.905108229948315
354583,3.905875813367347
29263,0.5601578817686143
136230,3.931780286845597
336506,4.535048263133601
69900,1.808791669224088
220821,1.4350070781407243
86454,3.2106558393711246
74941,1.3582196921993306
210088,2.226421175842703
506,1.8327863126616335
260995,3.16817059315576
3875,1.7506372028534951
378043,3.6601969627940276
177912,0.3882341754699886
125467,2.372818581834984
282904,1.5192268472733246
360472,3.1618744418567535
140910,3.857655473540111
344113,3.5914823918745453
233478,1.4471821094751895
414090,1.6550041045774277
65611,0.40802615502333717
159090,0.7460998164813054
333478,2.681923020184839
22425,4.787160617750706
104214,1.771543245130759
216282,0.16893181406093583
13619,1.0000329750671648
364825,4.38866643358114
94320,2.3073404377732265
194150,3.42104480753834
146603,1.0953975677407357
220584,0.7246262933815739
343342,0.9081376837715727
326478,2.772935575546197
75921,3.2625075514039685
74872,1.811827798388264
168748,2.6016060892566406
394541,3.961921501574355
373875,1.6618645892713313
400743,1.1815223622125992
203217,2.20167604322183
306415,1.9728810298759447
94555,3.258071104415782
188455,1.6114502460190034
278694,3.04301405500554
94356,0.9486152681035209
262365,2.1770681529629505
190476,0.40621915955086185
63844,3.524559008099196
46992,4.472904700448059
160610,2.0653791655359437
320862,1.0053990379110096
256252,3.5121587944554533
256656,3.296112578957275
178499,4.675841867529071
95200,1.6856955507705595
386325,2.9677749986434248
282984,0.3393607872245652
136956,1.737452661839682
419724,4.667210367564303
275753,0.2614792054480758
11768,1.7560535579735703
132715,1.32680741071366
337152,2.7452779051558225
109,4.616190396937942
53569,1.374164757215139
28490,2.7320736143158757
236119,4.698717453010466
365261,4.098286973149636
230827,3.7843881666552615
240787,1.2700846516053228
109898,3.5833834338084185
225883,1.4221350965374335
236503,4.687583794310155
239249,4.518429887698584
82782,0.18980495973558886
45919,3.9367909879590974
167358,1.0218899553628353
347030,3.5526407760088414
92116,0.08410949177365956
358241,2.8669611571420823
407976,2.859735516153015
399804,4.783369113647184
144524,4.03293570994385
176282,1.789087763446161
344813,3.1810059091035536
291614,2.0774079892902924
336520,0.2338724356649663
24095,2.25128990901175
261708,3.682870738892113
99269,3.09500663941134
419448,3.8436964099053084
9193,2.7058431833104066
196764,3.767025710263206
104192,3.49119915291273
222124,1.7890021596622825
310913,4.3030721019176426
100368,2.2987579092270183
268732,0.6785922165684288
171983,0.7963672725666804
378603,0.8653856737290649
373415,4.7902540820700255
291045,3.336803894949341
114076,2.2581169825033394
190082,1.3954332891013421
98426,1.1082159480086373
382541,3.9027136677964442
291493,3.8008611703350743
407014,3.4413955486218972
327208,1.0512379791495547
55553,3.448076706836585
275031,4.984844008032734
112552,2.4286797644157208
158053,0.1343515114455185
291746,2.4871553607401116
6841,1.0312790601200854
163790,1.0546978796923252
46037,2.945816874003124
150278,3.1841705314489737
264916,0.6768027669159099
375564,0.8137445159275353
340242,0.005018619821404169
44293,0.8275328474649418
106545,4.156867970450606
375401,3.0103819259173665
362565,3.964739136839382
22499,1.2898782619403781
245397,2.0947743387276754
274049,4.429842263406026
281881,0.14841550017454685
203554,2.7577733034026464
102320,4.933450916011242
37576,2.138935957599192
203172,2.2227850305038093
226161,4.96846043413773
193870,1.0318511736526998
282925,4.294899295018293
192881,4.26494630056996
126234,1.008605854988092
233132,1.498840233358056
107612,1.4590122780733794
177647,0.5300633822270073
272596,3.861739774411909
266845,0.6666174463370955
243237,1.70374336137175
107610,3.868380981942951
207258,1.0330836620083983
312282,2.284140094635665
369154,0.5837533784392462
298964,4.749349479408601
316209,1.2270682127203596
29862,3.6070781957013494
172910,1.9273924064047483
357524,3.3964504933493096
71733,1.7110458815848284
318422,3.7710151802583853
90866,1.3230223153746397
378184,3.0293114524053593
134887,0.2228143083009143
191582,1.9195144960051942
127124,3.6969630672290297
14571,1.0417974250745732
170918,0.7495669243653397
355673,3.974884791282376
60065,2.172355555685272
339186,4.135231269938548
177421,4.518082165410312
101418,1.1279725325658507
343695,0.9792371802812944
32802,0.882871018165281
388287,3.9059453552211427
338827,2.9799473806071646
114184,2.8023888203930736
265368,4.8765068044182165
410221,4.663365809665525
95936,1.1052616028428401
190731,3.9211779540678435
188500,2.295990383897667
117993,0.37176210041677815
51183,2.886173346697926
395969,1.5862713937483919
269601,3.676554073090198
34139,4.689565013729088
102005,2.4142201043608686
386857,1.2925103605811217
186532,2.8983148590572587
53570,2.667568222409083
316678,2.7413493572250163
175708,4.423916443788028
407107,2.7165354211938393
212894,3.406036777751475
390889,4.284706078667008
397671,4.3517601702412065
312535,0.15615296027432113
394303,1.9383168082397528
1652,1.7043093879962212
128729,2.3205056321119684
358550,4.61395123576435
167420,4.233295988210421
22629,1.668692661216093
340881,3.8918645911494867
129934,1.3564892321602728
357104,2.949839622847361
270926,3.366744304512861
267343,4.811846051452867
3560,3.1249072648143623
403479,0.6428697386254822
17168,4.2755338761865564
78156,2.224795820883556
36189,4.857834688612238
353313,3.2427211591500518
238980,3.9716132795696764
165462,0.7195705651700185
72996,4.010726563772752
77636,1.2098775583750232
345154,3.5502602624250152
419467,3.354331061139516
400553,4.504208771094401
398411,2.4151279432552295
291865,3.1943062616872977
55990,2.0306843586795083
294009,2.585574282115215
178691,0.6431189082857408
46531,1.3996428234247538
127882,3.34420555221919
94424,1.037268441780768
147765,1.3027046833382379
134920,4.096832171434457
392556,0.729630122943305
43563,2.3365776581277666
74175,4.546866340634106
110290,0.5626348620717048
79157,0.6494676046729303
415728,4.56610137809416
422844,4.187982922194726
291166,0.04445026971772015
241481,1.7968760193833715
72999,3.1399770794801607
359216,4.555432291936344
206573,1.829451131538173
256511,2.7862551210374047
46346,3.5847426386734647
192472,1.4622743580918778
61483,4.451585989860077
235934,4.045430711204246
301187,1.1710174720621853
318710,1.6879013259570874
209541,2.5548934650458106
191746,1.8891279279277895
103977,2.5123765089400827
78711,4.238732926890011
327493,1.0801928927700684
247689,3.7608578347129917
382951,4.91633479175983
355626,1.083704359499471
229707,3.86209596596606
173831,4.331084686962338
239209,2.0995750133201687
72792,2.3557534917416216
2719,1.1048229520697732
292891,3.340442237483262
307571,3.9520569682431326
330762,2.460015978173825
371007,4.821241381653947
189927,0.4924809139687669
330096,0.9055174707087688
39938,3.7653409475609316
200452,1.025526377255207
210994,4.661208194521854
321644,3.0471065371246038
152380,2.740469771904177
352030,2.4007894747463716
344477,3.6301236913130674
214563,1.1291875687000648
270240,3.5129472296557114
33732,3.997267431916733
333440,4.617517793967866
183014,3.2450368834434755
86639,2.2793160488378073
294509,0.11956201050464244
20014,2.4171697116787314
259995,4.98643642289749
208952,3.784974268349943
216256,3.93181806997231
54143,3.2042475399206944
288841,1.8839410295526748
2495,3.8678255262139705
79559,4.199262822951518
47355,3.5748758132963805
334869,1.71771571442533
188031,4.031106911612024
107515,1.4094621072582565
287888,4.326545264897331
379886,3.4142602799046537
233129,0.18555553146715476
60588,3.6579223177888043
339616,0.4026438821054551
237853,3.0541204202485073
155611,0.23634626322152685
77251,2.5227188477106406
98244,4.5355117082316525
273010,1.0891096619808431
14086,4.91841198852654
338212,1.1036414073793444
